service,course_id,group_id,person_id,name,email,type,topic_id,timestamp,year,month,day,hour,min,sec,SUCCESS,WARNING,FAILURE,ERROR,INFO,TIMEOUT
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1276103517,2010,June,9,19,11,57,0,1,0,1,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1275988239,2010,June,8,11,10,39,0,1,0,2,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1275371541,2010,June,1,7,52,21,0,1,0,1,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1275836791,2010,June,6,17,6,31,0,1,0,2,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1276029116,2010,June,8,22,31,56,1,0,0,0,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1275839777,2010,June,6,17,56,17,1,1,0,0,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1275853447,2010,June,6,21,44,7,1,1,0,0,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1274554638,2010,May,22,20,57,18,0,1,0,1,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1276103265,2010,June,9,19,7,45,0,1,0,2,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1275835957,2010,June,6,16,52,37,0,1,0,2,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1275988357,2010,June,8,11,12,37,1,1,0,0,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1274554469,2010,May,22,20,54,29,1,1,0,0,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1274554254,2010,May,22,20,50,54,0,0,1,0,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1275988315,2010,June,8,11,11,55,0,1,0,2,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1274554132,2010,May,22,20,48,52,0,0,1,0,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1274869015,2010,May,26,12,16,55,0,0,1,0,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1274868375,2010,May,26,12,6,15,0,0,1,0,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1276003785,2010,June,8,15,29,45,1,0,0,0,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1275994703,2010,June,8,12,58,23,0,0,1,0,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1276103827,2010,June,9,19,17,7,0,1,0,2,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1276090545,2010,June,9,15,35,45,0,1,0,2,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1275988045,2010,June,8,11,7,25,0,1,0,2,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1275374081,2010,June,1,8,34,41,0,1,0,1,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1275837253,2010,June,6,17,14,13,1,1,0,0,0,0
Code,1,1,a0808547,Jussea Sebarliva,jussea.sebarliva@univie.ac.at,student,604,1276109418,2010,June,9,20,50,18,1,0,0,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274879918,2010,May,26,15,18,38,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275417494,2010,June,1,20,38,14,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276116639,2010,June,9,22,50,39,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274977650,2010,May,27,18,27,30,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275651725,2010,June,4,13,42,5,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276016609,2010,June,8,19,3,29,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276025287,2010,June,8,21,28,7,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275063257,2010,May,28,18,14,17,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275572349,2010,June,3,15,39,9,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276027095,2010,June,8,21,58,15,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276008290,2010,June,8,16,44,50,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276116837,2010,June,9,22,53,57,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276026371,2010,June,8,21,46,11,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276026213,2010,June,8,21,43,33,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275640543,2010,June,4,10,35,43,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276158702,2010,June,10,10,31,42,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276696695,2010,June,16,15,58,15,0,2,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275417609,2010,June,1,20,40,9,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276027571,2010,June,8,22,6,11,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276024206,2010,June,8,21,10,6,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276419125,2010,June,13,10,52,5,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276008813,2010,June,8,16,53,33,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275722851,2010,June,5,9,27,31,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274976817,2010,May,27,18,13,37,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274881246,2010,May,26,15,40,46,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276158965,2010,June,10,10,36,5,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275057644,2010,May,28,16,40,44,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276112174,2010,June,9,21,36,14,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276026647,2010,June,8,21,50,47,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275840439,2010,June,6,18,7,19,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276024571,2010,June,8,21,16,11,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276417584,2010,June,13,10,26,24,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275062592,2010,May,28,18,3,12,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276170235,2010,June,10,13,43,55,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276418104,2010,June,13,10,35,4,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275231049,2010,May,30,16,50,49,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275831725,2010,June,6,15,42,5,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275429806,2010,June,2,0,3,26,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275640574,2010,June,4,10,36,14,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276171478,2010,June,10,14,4,38,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274878054,2010,May,26,14,47,34,0,2,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276001183,2010,June,8,14,46,23,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276075032,2010,June,9,11,17,12,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275571728,2010,June,3,15,28,48,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276418365,2010,June,13,10,39,25,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275049333,2010,May,28,14,22,13,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276080246,2010,June,9,12,44,6,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275574736,2010,June,3,16,18,56,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275463334,2010,June,2,9,22,14,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274877683,2010,May,26,14,41,23,0,2,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275470089,2010,June,2,11,14,49,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274897035,2010,May,26,20,3,55,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275039164,2010,May,28,11,32,44,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275650112,2010,June,4,13,15,12,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276696472,2010,June,16,15,54,32,0,2,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274984035,2010,May,27,20,13,55,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274976693,2010,May,27,18,11,33,0,2,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276015455,2010,June,8,18,44,15,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275744541,2010,June,5,15,29,1,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275233909,2010,May,30,17,38,29,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275062399,2010,May,28,17,59,59,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275478038,2010,June,2,13,27,18,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276418469,2010,June,13,10,41,9,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275489403,2010,June,2,16,36,43,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275640403,2010,June,4,10,33,23,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275726447,2010,June,5,10,27,27,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275640484,2010,June,4,10,34,44,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276157707,2010,June,10,10,15,7,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275572254,2010,June,3,15,37,34,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275063561,2010,May,28,18,19,21,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275232638,2010,May,30,17,17,18,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275640357,2010,June,4,10,32,37,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275726856,2010,June,5,10,34,16,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276684318,2010,June,16,12,31,58,0,2,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274981061,2010,May,27,19,24,21,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276025424,2010,June,8,21,30,24,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276017440,2010,June,8,19,17,20,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275639837,2010,June,4,10,23,57,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275482895,2010,June,2,14,48,15,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276158205,2010,June,10,10,23,25,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275431042,2010,June,2,0,24,2,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274881536,2010,May,26,15,45,36,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275492695,2010,June,2,17,31,35,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276112264,2010,June,9,21,37,44,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274888629,2010,May,26,17,43,49,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276078966,2010,June,9,12,22,46,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276697278,2010,June,16,16,7,58,0,2,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276015545,2010,June,8,18,45,45,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275726487,2010,June,5,10,28,7,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275057256,2010,May,28,16,34,16,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276025665,2010,June,8,21,34,25,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276674341,2010,June,16,9,45,41,0,2,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275999217,2010,June,8,14,13,37,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274966718,2010,May,27,15,25,18,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274990630,2010,May,27,22,3,50,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275831068,2010,June,6,15,31,8,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276171868,2010,June,10,14,11,8,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275998657,2010,June,8,14,4,17,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276078388,2010,June,9,12,13,8,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276592891,2010,June,15,11,8,11,0,2,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275048938,2010,May,28,14,15,38,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276024869,2010,June,8,21,21,9,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1276026275,2010,June,8,21,44,35,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275828124,2010,June,6,14,42,4,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275574678,2010,June,3,16,17,58,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275998958,2010,June,8,14,9,18,0,1,0,2,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274877307,2010,May,26,14,35,7,0,2,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275651270,2010,June,4,13,34,30,0,0,1,0,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1274886851,2010,May,26,17,14,11,0,1,0,1,0,0
Code,1,1,a0821669,Bobin Jayne,bobin.jayne@unet.univie.ac.at,student,505,1275657764,2010,June,4,15,22,44,0,1,0,1,0,0
Code,1,1,a0821707,Jakod Wilto,jakod.wilto@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,1,1,a0825528,Clifto Astoren,clifto.astoren@nitschinger.at,student,,,,,,,,,,,,,,
Code,1,1,a0826379,Arsh Jarodiel,arsh.jarodiel@unet.univie.ac.at,student,100,1275338968,2010,May,31,22,49,28,1,1,0,0,0,0
Code,1,1,a0840462,Tyrolt Elinethy,tyrolt.elinethy@gmx.at,student,,,,,,,,,,,,,,
Code,1,1,a0848375,Ton Talon,ton.talon@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,1,1,a0848645,Tronto Huarl,tronto.huarl@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1276248711,2010,June,11,11,31,51,0,0,1,0,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1276062193,2010,June,9,7,43,13,0,0,1,0,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1275818232,2010,June,6,11,57,12,0,1,1,0,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1275808071,2010,June,6,9,7,51,0,0,1,0,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1276062246,2010,June,9,7,44,6,0,0,1,0,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1276249078,2010,June,11,11,37,58,0,0,1,0,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1277074383,2010,June,21,0,53,3,0,0,1,0,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1275810852,2010,June,6,9,54,12,0,2,0,2,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1275808958,2010,June,6,9,22,38,0,1,1,0,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1275906106,2010,June,7,12,21,46,0,2,0,2,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1276062644,2010,June,9,7,50,44,0,0,1,0,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1276104151,2010,June,9,19,22,31,0,0,1,0,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1276103578,2010,June,9,19,12,58,0,0,1,0,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1276062701,2010,June,9,7,51,41,0,0,1,0,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1275809018,2010,June,6,9,23,38,0,2,0,2,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1275903871,2010,June,7,11,44,31,0,2,0,2,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1275810515,2010,June,6,9,48,35,0,0,1,0,0,0
Code,1,1,a0849296,Lazeki Jermo,lazeki.jermo@unet.univie.ac.at,student,100,1275810625,2010,June,6,9,50,25,0,2,0,2,0,0
Code,1,1,a0849311,Aliang Arleon,aliang.arleon@yahoo.de,student,,,,,,,,,,,,,,
Code,1,1,a0849485,Son Hartophea,son.hartophea@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,1,1,a0867886,Frett Waricton,frett.waricton@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,1,1,a0867890,Essiag Keego,essiag.keego@hotmail.de,student,,,,,,,,,,,,,,
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275771217,2010,June,5,22,53,37,0,1,0,1,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275771746,2010,June,5,23,2,26,1,0,0,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275823449,2010,June,6,13,24,9,1,0,0,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275779700,2010,June,6,1,15,0,0,1,0,1,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275823302,2010,June,6,13,21,42,0,1,0,2,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275485938,2010,June,2,15,38,58,0,0,1,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275609705,2010,June,4,2,1,45,1,0,0,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275485663,2010,June,2,15,34,23,1,0,0,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1276032337,2010,June,8,23,25,37,1,0,0,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275734819,2010,June,5,12,46,59,0,1,0,2,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275774897,2010,June,5,23,54,57,1,0,0,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275773980,2010,June,5,23,39,40,2,0,0,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275753250,2010,June,5,17,54,10,0,1,0,1,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275769288,2010,June,5,22,21,28,0,2,0,2,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275771653,2010,June,5,23,0,53,1,0,0,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275485582,2010,June,2,15,33,2,0,1,0,2,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275728274,2010,June,5,10,57,54,0,1,0,1,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275818294,2010,June,6,11,58,14,1,0,0,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1276031544,2010,June,8,23,12,24,0,0,1,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275776901,2010,June,6,0,28,21,0,1,0,1,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275769432,2010,June,5,22,23,52,0,1,0,1,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275773979,2010,June,5,23,39,39,0,0,0,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275769361,2010,June,5,22,22,41,1,0,0,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275313291,2010,May,31,15,41,31,0,0,1,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275775746,2010,June,6,0,9,6,1,0,0,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275765945,2010,June,5,21,25,45,1,0,0,0,0,0
Code,1,1,a0867923,Abrist Haylouger,abrist.haylouger@gmail.com,student,307,1275764122,2010,June,5,20,55,22,0,1,0,1,0,0
